Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
rosita_v1_txt,maxlogit_plthresh07,0.9573594749999998,0.2385,0.7622,0.7126,0.991,0.8290521249119511
