Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
ft_pl_neg_proto_bank_v0_txt,maxlogit_plthresh07,0.6819494199999999,0.8397,0.4998,0.3755,0.6709,0.4815041093272172
