Method,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM,kp,kn,alpha,loss_pl,loss_simclr,OOD Detector
rosita_loss_txt,0.88702947,0.3887,0.7385,0.6754,0.7884,0.7275384068861867,3,10,0.5,0,0,maxlogit
