Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
rosita_v0_analysis_txt,maxlogit_plthresh010,0.763786885,0.6836,0.4859,0.4001,0.6904,0.5066098853736819
