Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
rosita_v1_txt,maxlogit_plthresh07,0.9544224299999999,0.2983,0.7358,0.6404,0.9962,0.7796241965049493
