Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
zsclip_txt,msp,0.984631096111111,0.0826666666666666,0.7427,0.6640333333333334,0.9970333333333332,0.7971544803874352
zsclip_txt,maxlogit,0.86938573,0.8948666666666667,0.7427,0.5331,0.9827333333333332,0.6912305310610226
zsclip_txt,energy,0.7543030844444445,0.9909733333333334,0.7427,0.4328333333333333,0.9482,0.5943557722478338
ft_pl_txt,msp_plthresh07,0.970203997777778,0.1582333333333333,0.7522666666666666,0.6847666666666666,0.9749666666666666,0.8044963139995716
ft_pl_txt,maxlogit_plthresh07,0.8426556755555556,0.9347666666666666,0.7522,0.5127,0.9706,0.670972318479067
ft_pl_neg_proto_bank_v0_txt,msp_plthresh07,0.3930615216666666,0.7247333333333333,0.6934,0.5933666666666667,0.3720333333333333,0.4573279032295191
ft_pl_neg_proto_bank_v0_txt,maxlogit_plthresh07,0.8483585222222223,0.9113666666666668,0.7534,0.5130333333333333,0.974,0.6720689516038646
