Method,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM,kp,kn,alpha,loss_pl,loss_simclr,OOD Detector
rosita_loss_txt,0.9355348050000001,0.5339,0.8557,0.6731,0.9939,0.8026323815236952,3,10,0.5,0,0,maxlogit
