Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
rosita_v0_analysis_txt,maxlogit_plthresh00,0.9619319849999999,0.2812,0.7238,0.623,0.995,0.7662360939431397
