Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
ft_pl_txt,msp_plthresh07,0.97978518,0.11703333333333334,0.7735333333333333,0.7067333333333333,0.9884333333333334,0.8241771127060598
