Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
ft_pl_txt,maxlogit_plthresh07,0.674959605,0.8301,0.5065,0.3657,0.6786,0.47527342717609883
