Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
ft_pl_neg_proto_bank_v0_txt,msp_plthresh07,0.9662149449999999,0.167,0.7436,0.6819,0.9531,0.7950078165137615
