Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
zsclip_txt,energy,0.8937558250000001,0.9737750000000001,0.8557,0.5754,0.9984,0.7300538314906596
