Method,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM,kp,kn,alpha,loss_pl,loss_simclr,OOD Detector
rosita_loss_cupl,0.9576325800000001,0.2732,0.7689,0.6457,0.9946,0.7830436139730537,3,10,0.5,0,0,maxlogit
