Method,OOD Detector,AUC,FPR95,ACC_ALL,ACC_ID,ACC_OOD,ACC_HM
ft_pl_txt,msp_plthresh07,0.9778101399999999,0.1145,0.7538666666666667,0.6815,0.9735,0.8017404833836859
